지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2015,경상북도,안동시,치매의료이용률,167713,3141,1.87
2015,경상북도,구미시,치매의료이용률,423196,3634,0.86
2015,경상북도,영주시,치매의료이용률,109749,2090,1.9
2015,경상북도,영천시,치매의료이용률,100461,2625,2.61
2015,경상북도,상주시,치매의료이용률,101754,2453,2.41
2015,경상북도,문경시,치매의료이용률,74656,2039,2.73
2015,경상북도,경산시,치매의료이용률,254669,3652,1.43
2015,경상북도,군위군,치매의료이용률,24133,828,3.43
2015,경상북도,의성군,치매의료이용률,54448,2182,4.01
2015,경상북도,청송군,치매의료이용률,26172,838,3.2
2015,경상북도,영양군,치매의료이용률,17956,513,2.86
2015,경상북도,영덕군,치매의료이용률,39196,1425,3.64
2015,경상북도,청도군,치매의료이용률,43804,1672,3.82
2015,경상북도,고령군,치매의료이용률,36372,903,2.48
2015,경상북도,성주군,치매의료이용률,45486,1212,2.66
2015,경상북도,칠곡군,치매의료이용률,122680,1674,1.36
2015,경상북도,예천군,치매의료이용률,43531,1370,3.15
2015,경상북도,봉화군,치매의료이용률,33529,1204,3.59
2015,경상북도,울진군,치매의료이용률,51593,1201,2.33
2015,경상북도,울릉군,치매의료이용률,9828,138,1.4
2015,경상남도,전체,치매의료이용률,3340183,53117,1.59
2015,경상남도,창원시 의창구,치매의료이용률,255309,3184,1.25
2015,경상남도,창원시 성산구,치매의료이용률,239808,1703,0.71
2015,경상남도,창원시 마산합포구,치매의료이용률,180420,3512,1.95
2015,경상남도,창원시 마산회원구,치매의료이용률,213433,2868,1.34
2015,경상남도,창원시 진해구,치매의료이용률,158246,2495,1.58
2015,경상남도,진주시,치매의료이용률,336872,4412,1.31
2015,경상남도,통영시,치매의료이용률,140440,2292,1.63
2015,경상남도,사천시,치매의료이용률,115129,2435,2.12
2015,경상남도,김해시,치매의료이용률,537775,4958,0.92
2015,경상남도,밀양시,치매의료이용률,107511,2583,2.4
2015,경상남도,거제시,치매의료이용률,255828,2154,0.84
2015,경상남도,양산시,치매의료이용률,295806,2600,0.88
2015,경상남도,의령군,치매의료이용률,29440,1303,4.43
2015,경상남도,함안군,치매의료이용률,70967,2490,3.51
2015,경상남도,창녕군,치매의료이용률,63816,2140,3.35
2015,경상남도,고성군,치매의료이용률,56380,1857,3.29
2015,경상남도,남해군,치매의료이용률,46216,2005,4.34
2015,경상남도,하동군,치매의료이용률,48566,1808,3.72
2015,경상남도,산청군,치매의료이용률,35559,1265,3.56
2015,경상남도,함양군,치매의료이용률,40321,1319,3.27
2015,경상남도,거창군,치매의료이용률,62637,1753,2.8
2015,경상남도,합천군,치매의료이용률,49704,1981,3.99
2015,제주특별자치도,전체,치매의료이용률,608119,8776,1.44
2015,제주특별자치도,제주시,치매의료이용률,449452,5418,1.21
2015,제주특별자치도,서귀포시,치매의료이용률,158667,3358,2.12
2016,전국,전체,치매의료이용률,51519912,690143,1.34
2016,서울특별시,전체,치매의료이용률,10058764,97770,0.97
2016,서울특별시,종로구,치매의료이용률,154486,1836,1.19
2016,서울특별시,중구,치매의료이용률,128104,1602,1.25
2016,서울특별시,용산구,치매의료이용률,229639,2523,1.1
2016,서울특별시,성동구,치매의료이용률,298222,3089,1.04
2016,서울특별시,광진구,치매의료이용률,366483,3070,0.84
2016,서울특별시,동대문구,치매의료이용률,360034,4006,1.11
2016,서울특별시,중랑구,치매의료이용률,411569,4373,1.06
2016,서울특별시,성북구,치매의료이용률,455183,4521,0.99
2016,서울특별시,강북구,치매의료이용률,327317,3913,1.2
2016,서울특별시,도봉구,치매의료이용률,347359,4044,1.16
2016,서울특별시,노원구,치매의료이용률,566871,6319,1.11
2016,서울특별시,은평구,치매의료이용률,492695,5529,1.12
2016,서울특별시,서대문구,치매의료이용률,311445,3471,1.11
2016,서울특별시,마포구,치매의료이용률,388114,3760,0.97
2016,서울특별시,양천구,치매의료이용률,481857,4387,0.91
2016,서울특별시,강서구,치매의료이용률,587721,5681,0.97
2016,서울특별시,구로구,치매의료이용률,447155,3714,0.83
2016,서울특별시,금천구,치매의료이용률,250128,2452,0.98
2016,서울특별시,영등포구,치매의료이용률,407067,4333,1.06
2016,서울특별시,동작구,치매의료이용률,401857,4060,1.01
2016,서울특별시,관악구,치매의료이용률,518910,4653,0.9
2016,서울특별시,서초구,치매의료이용률,443785,3559,0.8
2016,서울특별시,강남구,치매의료이용률,572552,4488,0.78
2016,서울특별시,송파구,치매의료이용률,654726,4599,0.7
2016,서울특별시,강동구,치매의료이용률,455485,3788,0.83
2016,부산광역시,전체,치매의료이용률,3482757,51272,1.47
2016,부산광역시,중구,치매의료이용률,45639,892,1.95
2016,부산광역시,서구,치매의료이용률,114076,2491,2.18
2016,부산광역시,동구,치매의료이용률,90758,2057,2.27
2016,부산광역시,영도구,치매의료이용률,127713,2888,2.26
2016,부산광역시,부산진구,치매의료이용률,376337,5606,1.49
2016,부산광역시,동래구,치매의료이용률,268309,3330,1.24
2016,부산광역시,남구,치매의료이용률,278042,4037,1.45
2016,부산광역시,북구,치매의료이용률,307767,3758,1.22
2016,부산광역시,해운대구,치매의료이용률,418631,5576,1.33
2016,부산광역시,사하구,치매의료이용률,337098,4778,1.42
2016,부산광역시,금정구,치매의료이용률,243486,3639,1.49
2016,부산광역시,강서구,치매의료이용률,97489,1211,1.24
2016,부산광역시,연제구,치매의료이용률,207916,3016,1.45
2016,부산광역시,수영구,치매의료이용률,177606,2952,1.66
2016,부산광역시,사상구,치매의료이용률,237484,2861,1.2
2016,부산광역시,기장군,치매의료이용률,154406,2180,1.41
2016,대구광역시,전체,치매의료이용률,2460215,32029,1.3
2016,대구광역시,중구,치매의료이용률,79367,1506,1.9
2016,대구광역시,동구,치매의료이용률,338782,5459,1.61
2016,대구광역시,서구,치매의료이용률,204528,3147,1.54
2016,대구광역시,남구,치매의료이용률,157501,2670,1.7
2016,대구광역시,북구,치매의료이용률,439238,5311,1.21
2016,대구광역시,수성구,치매의료이용률,442062,5529,1.25
2016,대구광역시,달서구,치매의료이용률,602466,5911,0.98
2016,대구광역시,달성군,치매의료이용률,196271,2496,1.27
2016,인천광역시,전체,치매의료이용률,2934362,28686,0.98
2016,인천광역시,중구,치매의료이용률,115961,1345,1.16
2016,인천광역시,동구,치매의료이용률,71986,1146,1.59
2016,인천광역시,남구,치매의료이용률,404564,4397,1.09
2016,인천광역시,연수구,치매의료이용률,321983,2501,0.78
2016,인천광역시,남동구,치매의료이용률,536046,4574,0.85
2016,인천광역시,부평구,치매의료이용률,555243,5590,1.01
2016,인천광역시,계양구,치매의료이용률,332438,2921,0.88
2016,인천광역시,서구,치매의료이용률,511046,4175,0.82
2016,인천광역시,강화군,치매의료이용률,67008,1633,2.44
2016,인천광역시,옹진군,치매의료이용률,18087,404,2.23
2016,광주광역시,전체,치매의료이용률,1464493,19752,1.35
2016,광주광역시,동구,치매의료이용률,97016,2198,2.27
2016,광주광역시,서구,치매의료이용률,302779,4046,1.34
2016,광주광역시,남구,치매의료이용률,218880,3418,1.56
2016,광주광역시,북구,치매의료이용률,443380,5824,1.31
2016,광주광역시,광산구,치매의료이용률,402438,4266,1.06
2016,대전광역시,전체,치매의료이용률,1501294,17817,1.19
2016,대전광역시,동구,치매의료이용률,237332,3582,1.51
2016,대전광역시,중구,치매의료이용률,253463,3750,1.48
2016,대전광역시,서구,치매의료이용률,485901,5207,1.07
2016,대전광역시,유성구,치매의료이용률,328183,2848,0.87
2016,대전광역시,대덕구,치매의료이용률,196415,2430,1.24
2016,울산광역시,전체,치매의료이용률,1190694,10559,0.89
2016,울산광역시,중구,치매의료이용률,245061,2460,1
2016,울산광역시,남구,치매의료이용률,346268,2594,0.75
2016,울산광역시,동구,치매의료이용률,178463,1355,0.76
2016,울산광역시,북구,치매의료이용률,193697,1374,0.71
2016,울산광역시,울주군,치매의료이용률,227205,2776,1.22
2016,세종특별자치시,전체,치매의료이용률,209370,2633,1.26
2016,세종특별자치시,세종시,치매의료이용률,209370,2633,1.26
2016,경기도,전체,치매의료이용률,12637630,122773,0.97
2016,경기도,수원시 장안구,치매의료이용률,300739,3063,1.02
2016,경기도,수원시 권선구,치매의료이용률,355266,2765,0.78
2016,경기도,수원시 팔달구,치매의료이용률,209620,2070,0.99
2016,경기도,수원시 영통구,치매의료이용률,339077,1772,0.52
2016,경기도,성남시 수정구,치매의료이용률,223499,2404,1.08
2016,경기도,성남시 중원구,치매의료이용률,249756,2807,1.12
2016,경기도,성남시 분당구,치매의료이용률,499339,4514,0.9
2016,경기도,의정부시,치매의료이용률,425730,5093,1.2
2016,경기도,안양시 만안구,치매의료이용률,247741,2489,1
2016,경기도,안양시 동안구,치매의료이용률,348546,2690,0.77
2016,경기도,부천시,치매의료이용률,4755,6,0.13
2016,경기도,부천시 원미구,치매의료이용률,445707,4158,0.93
2016,경기도,부천시 소사구,치매의료이용률,224400,2545,1.13
2016,경기도,부천시 오정구,치매의료이용률,183995,1974,1.07
2016,경기도,광명시,치매의료이용률,347259,3584,1.03
2016,경기도,평택시,치매의료이용률,457803,4673,1.02
2016,경기도,동두천시,치매의료이용률,92772,1448,1.56
2016,경기도,안산시 상록구,치매의료이용률,385854,3366,0.87
2016,경기도,안산시 단원구,치매의료이용률,352977,2548,0.72
2016,경기도,고양시 덕양구,치매의료이용률,434704,4809,1.11
2016,경기도,고양시 일산동구,치매의료이용률,285893,3056,1.07
2016,경기도,고양시 일산서구,치매의료이용률,300274,3014,1
2016,경기도,과천시,치매의료이용률,67549,860,1.27
2016,경기도,구리시,치매의료이용률,185570,1704,0.92
2016,경기도,남양주시,치매의료이용률,650398,6154,0.95
2016,경기도,오산시,치매의료이용률,214027,1736,0.81
2016,경기도,시흥시,치매의료이용률,424558,3397,0.8
2016,경기도,군포시,치매의료이용률,292346,2648,0.91
2016,경기도,의왕시,치매의료이용률,157237,1402,0.89
2016,경기도,하남시,치매의료이용률,165948,1574,0.95
2016,경기도,용인시 처인구,치매의료이용률,223311,2411,1.08
2016,경기도,용인시 기흥구,치매의료이용률,410061,3046,0.74
2016,경기도,용인시 수지구,치매의료이용률,344064,2641,0.77
2016,경기도,파주시,치매의료이용률,418225,5106,1.22
2016,경기도,이천시,치매의료이용률,204770,2032,0.99
2016,경기도,안성시,치매의료이용률,186829,2264,1.21
2016,경기도,김포시,치매의료이용률,361333,2959,0.82
2016,경기도,화성시,치매의료이용률,624072,4549,0.73
2016,경기도,광주시,치매의료이용률,320280,2630,0.82
2016,경기도,양주시,치매의료이용률,201229,2337,1.16
2016,경기도,포천시,치매의료이용률,154830,2080,1.34
2016,경기도,여주시,치매의료이용률,111307,1739,1.56
2016,경기도,연천군,치매의료이용률,39558,952,2.41
2016,경기도,가평군,치매의료이용률,59247,1472,2.48
2016,경기도,양평군,치매의료이용률,105175,2232,2.12
2016,강원도,전체,치매의료이용률,1466255,23093,1.57
2016,강원도,춘천시,치매의료이용률,267835,4167,1.56
2016,강원도,원주시,치매의료이용률,323611,3331,1.03
2016,강원도,강릉시,치매의료이용률,208878,2918,1.4
2016,강원도,동해시,치매의료이용률,86786,1534,1.77
2016,강원도,태백시,치매의료이용률,46284,761,1.64
2016,강원도,속초시,치매의료이용률,77503,1067,1.38
2016,강원도,삼척시,치매의료이용률,68841,1518,2.21
2016,강원도,홍천군,치매의료이용률,64813,1237,1.91
2016,강원도,횡성군,치매의료이용률,44700,889,1.99
2016,강원도,영월군,치매의료이용률,39248,1026,2.61
2016,강원도,평창군,치매의료이용률,43087,710,1.65
2016,강원도,정선군,치매의료이용률,38259,644,1.68
2016,강원도,철원군,치매의료이용률,39660,868,2.19
2016,강원도,화천군,치매의료이용률,18837,457,2.43
2016,강원도,양구군,치매의료이용률,18436,464,2.52
2016,강원도,인제군,치매의료이용률,25841,464,1.8
2016,강원도,고성군,치매의료이용률,27241,536,1.97
2016,강원도,양양군,치매의료이용률,26395,502,1.9
2016,충청북도,전체,치매의료이용률,1583344,24449,1.54
2016,충청북도,청주시 상당구,치매의료이용률,173318,2167,1.25
2016,충청북도,청주시 서원구,치매의료이용률,218817,2372,1.08
2016,충청북도,청주시 흥덕구,치매의료이용률,254719,2151,0.84
2016,충청북도,청주시 청원구,치매의료이용률,181189,1876,1.04
2016,충청북도,충주시,치매의료이용률,205142,3056,1.49
2016,충청북도,제천시,치매의료이용률,135520,2258,1.67
2016,충청북도,보은군,치매의료이용률,34064,1149,3.37
2016,충청북도,옥천군,치매의료이용률,52189,1556,2.98
2016,충청북도,영동군,치매의료이용률,49413,1845,3.73
2016,충청북도,증평군,치매의료이용률,35136,557,1.59
2016,충청북도,진천군,치매의료이용률,72480,1451,2
2016,충청북도,괴산군,치매의료이용률,38170,1416,3.71
2016,충청북도,음성군,치매의료이용률,102923,1896,1.84
2016,충청북도,단양군,치매의료이용률,30264,699,2.31
2016,충청남도,전체,치매의료이용률,2086615,38606,1.85
2016,충청남도,천안시 동남구,치매의료이용률,266461,2841,1.07
2016,충청남도,천안시 서북구,치매의료이용률,351920,2436,0.69
2016,충청남도,공주시,치매의료이용률,110716,2743,2.48
2016,충청남도,보령시,치매의료이용률,104628,2369,2.26
2016,충청남도,아산시,치매의료이용률,308568,3370,1.09
2016,충청남도,서산시,치매의료이용률,168313,2928,1.74
2016,충청남도,논산시,치매의료이용률,121027,3223,2.66
2016,충청남도,계룡시,치매의료이용률,29556,357,1.21
2016,충청남도,당진시,치매의료이용률,169053,4022,2.38
2016,충청남도,금산군,치매의료이용률,55045,2054,3.73
2016,충청남도,부여군,치매의료이용률,70661,2870,4.06
2016,충청남도,서천군,치매의료이용률,56409,2268,4.02
2016,충청남도,청양군,치매의료이용률,32353,1355,4.19
2016,충청남도,홍성군,치매의료이용률,94863,2214,2.33
2016,충청남도,예산군,치매의료이용률,84078,2246,2.67
2016,충청남도,태안군,치매의료이용률,62964,1310,2.08
2016,전라북도,전체,치매의료이용률,1861004,46781,2.51
2016,전라북도,전주시 완산구,치매의료이용률,363841,6356,1.75
2016,전라북도,전주시 덕진구,치매의료이용률,285371,4561,1.6
2016,전라북도,군산시,치매의료이용률,277384,5626,2.03
2016,전라북도,익산시,치매의료이용률,300063,6012,2
2016,전라북도,정읍시,치매의료이용률,115599,3841,3.32
2016,전라북도,남원시,치매의료이용률,84656,2641,3.12
2016,전라북도,김제시,치매의료이용률,88768,3715,4.19
2016,전라북도,완주군,치매의료이용률,95569,2595,2.72
2016,전라북도,진안군,치매의료이용률,25962,1475,5.68
2016,전라북도,무주군,치매의료이용률,25066,860,3.43
2016,전라북도,장수군,치매의료이용률,23228,900,3.87
2016,전라북도,임실군,치매의료이용률,29573,1316,4.45
2016,전라북도,순창군,치매의료이용률,30229,1313,4.34
2016,전라북도,고창군,치매의료이용률,59497,2858,4.8
2016,전라북도,부안군,치매의료이용률,56198,2712,4.83
2016,전라남도,전체,치매의료이용률,1901853,51272,2.7
2016,전라남도,목포시,치매의료이용률,236363,4474,1.89
2016,전라남도,여수시,치매의료이용률,290182,5004,1.72
2016,전라남도,순천시,치매의료이용률,277616,4083,1.47
2016,전라남도,나주시,치매의료이용률,98190,3163,3.22
2016,전라남도,광양시,치매의료이용률,154250,2173,1.41
2016,전라남도,담양군,치매의료이용률,45849,1690,3.69
2016,전라남도,곡성군,치매의료이용률,30450,1171,3.85
2016,전라남도,구례군,치매의료이용률,27117,1311,4.83
2016,전라남도,고흥군,치매의료이용률,67967,2844,4.18
2016,전라남도,보성군,치매의료이용률,44686,1919,4.29
2016,전라남도,화순군,치매의료이용률,65547,2343,3.57
2016,전라남도,장흥군,치매의료이용률,43152,1704,3.95
2016,전라남도,강진군,치매의료이용률,38373,1506,3.92
2016,전라남도,해남군,치매의료이용률,76006,2600,3.42
2016,전라남도,영암군,치매의료이용률,62445,2023,3.24
2016,전라남도,무안군,치매의료이용률,81628,2140,2.62
2016,전라남도,함평군,치매의료이용률,34643,1775,5.12
2016,전라남도,영광군,치매의료이용률,55787,2783,4.99
2016,전라남도,장성군,치매의료이용률,43618,1847,4.23
2016,전라남도,완도군,치매의료이용률,53003,1814,3.42
2016,전라남도,진도군,치매의료이용률,32143,1312,4.08
2016,전라남도,신안군,치매의료이용률,42838,1593,3.72
2016,경상북도,전체,치매의료이용률,2695242,54344,2.02
2016,경상북도,포항시 남구,치매의료이용률,240061,2964,1.23
2016,경상북도,포항시 북구,치매의료이용률,271123,3534,1.3
2016,경상북도,경주시,치매의료이용률,263724,5713,2.17
2016,경상북도,김천시,치매의료이용률,139920,3198,2.29
2016,경상북도,안동시,치매의료이용률,168276,3367,2
2016,경상북도,구미시,치매의료이용률,422133,4007,0.95
2016,경상북도,영주시,치매의료이용률,108779,2459,2.26
2016,경상북도,영천시,치매의료이용률,100704,2934,2.91
2016,경상북도,상주시,치매의료이용률,101290,2932,2.89
2016,경상북도,문경시,치매의료이용률,74504,2201,2.95
2016,경상북도,경산시,치매의료이용률,257962,4150,1.61
2016,경상북도,군위군,치매의료이용률,24068,1000,4.15
2016,경상북도,의성군,치매의료이용률,53966,2401,4.45
2016,경상북도,청송군,치매의료이용률,26109,889,3.4
2016,경상북도,영양군,치매의료이용률,17656,711,4.03
2016,경상북도,영덕군,치매의료이용률,38763,1576,4.07
2016,경상북도,청도군,치매의료이용률,43686,1824,4.18
2016,경상북도,고령군,치매의료이용률,35837,974,2.72
2016,경상북도,성주군,치매의료이용률,45575,1323,2.9
2016,경상북도,칠곡군,치매의료이용률,123469,1818,1.47
2016,경상북도,예천군,치매의료이용률,43137,1574,3.65
2016,경상북도,봉화군,치매의료이용률,33246,1250,3.76
2016,경상북도,울진군,치매의료이용률,51516,1386,2.69
2016,경상북도,울릉군,치매의료이용률,9738,159,1.63
2016,경상남도,전체,치매의료이용률,3359056,58555,1.74
2016,경상남도,창원시 의창구,치매의료이용률,254057,3405,1.34
2016,경상남도,창원시 성산구,치매의료이용률,235533,1830,0.78
2016,경상남도,창원시 마산합포구,치매의료이용률,179987,3674,2.04
2016,경상남도,창원시 마산회원구,치매의료이용률,211043,3043,1.44
2016,경상남도,창원시 진해구,치매의료이용률,162956,2853,1.75
2016,경상남도,진주시,치매의료이용률,341133,4949,1.45
2016,경상남도,통영시,치매의료이용률,140869,2542,1.8
2016,경상남도,사천시,치매의료이용률,114214,2752,2.41
2016,경상남도,김해시,치매의료이용률,540124,5385,1
2016,경상남도,밀양시,치매의료이용률,107620,2902,2.7
2016,경상남도,거제시,치매의료이용률,264272,2293,0.87
2016,경상남도,양산시,치매의료이용률,305232,3213,1.05
2016,경상남도,의령군,치매의료이용률,28641,1392,4.86
2016,경상남도,함안군,치매의료이용률,70865,2462,3.47
2016,경상남도,창녕군,치매의료이용률,64458,2318,3.6
2016,경상남도,고성군,치매의료이용률,55904,2184,3.91
2016,경상남도,남해군,치매의료이용률,45424,2210,4.87
2016,경상남도,하동군,치매의료이용률,49695,2049,4.12
2016,경상남도,산청군,치매의료이용률,35759,1475,4.12
2016,경상남도,함양군,치매의료이용률,40080,1508,3.76
2016,경상남도,거창군,치매의료이용률,62755,2029,3.23
2016,경상남도,합천군,치매의료이용률,48435,2087,4.31
2016,제주특별자치도,전체,치매의료이용률,626964,9752,1.56
2016,제주특별자치도,제주시,치매의료이용률,461804,6012,1.3
2016,제주특별자치도,서귀포시,치매의료이용률,165160,3740,2.26
2017,전국,전체,치매의료이용률,51679758,762298,1.48
2017,서울특별시,전체,치매의료이용률,9962490,107390,1.08
2017,서울특별시,종로구,치매의료이용률,151664,1958,1.29
2017,서울특별시,중구,치매의료이용률,127364,1717,1.35
2017,서울특별시,용산구,치매의료이용률,225502,2729,1.21
2017,서울특별시,성동구,치매의료이용률,300341,3447,1.15
2017,서울특별시,광진구,치매의료이용률,363501,3431,0.94
2017,서울특별시,동대문구,치매의료이용률,354707,4505,1.27
2017,서울특별시,중랑구,치매의료이용률,408740,4840,1.18
2017,서울특별시,성북구,치매의료이용률,445585,4866,1.09
2017,서울특별시,강북구,치매의료이용률,323870,4339,1.34
2017,서울특별시,도봉구,치매의료이용률,343971,4446,1.29
2017,서울특별시,노원구,치매의료이용률,559112,6793,1.21
2017,서울특별시,은평구,치매의료이용률,485769,6031,1.24
2017,서울특별시,서대문구,치매의료이용률,312524,3863,1.24
2017,서울특별시,마포구,치매의료이용률,378987,4062,1.07
2017,서울특별시,양천구,치매의료이용률,473836,4918,1.04
2017,서울특별시,강서구,치매의료이용률,594049,6492,1.09
2017,서울특별시,구로구,치매의료이용률,445568,4235,0.95
2017,서울특별시,금천구,치매의료이용률,251573,2673,1.06
2017,서울특별시,영등포구,치매의료이용률,399369,4678,1.17
2017,서울특별시,동작구,치매의료이용률,402297,4470,1.11
2017,서울특별시,관악구,치매의료이용률,516643,5128,0.99
2017,서울특별시,서초구,치매의료이용률,442591,3782,0.85
2017,서울특별시,강남구,치매의료이용률,560884,4781,0.85
2017,서울특별시,송파구,치매의료이용률,653044,5070,0.78
2017,서울특별시,강동구,치매의료이용률,440999,4136,0.94
2017,부산광역시,전체,치매의료이용률,3464966,55004,1.59
2017,부산광역시,중구,치매의료이용률,45049,969,2.15
2017,부산광역시,서구,치매의료이용률,111081,2603,2.34
2017,부산광역시,동구,치매의료이용률,88790,2204,2.48
2017,부산광역시,영도구,치매의료이용률,124643,3212,2.58
2017,부산광역시,부산진구,치매의료이용률,371076,5901,1.59
2017,부산광역시,동래구,치매의료이용률,267735,3545,1.32
2017,부산광역시,남구,치매의료이용률,273897,4329,1.58
2017,부산광역시,북구,치매의료이용률,307294,4058,1.32
2017,부산광역시,해운대구,치매의료이용률,415090,6118,1.47
2017,부산광역시,사하구,치매의료이용률,333541,5108,1.53
2017,부산광역시,금정구,치매의료이용률,242080,3860,1.59
2017,부산광역시,강서구,치매의료이용률,111493,1321,1.18
2017,부산광역시,연제구,치매의료이용률,204403,3220,1.58
2017,부산광역시,수영구,치매의료이용률,176842,3057,1.73
2017,부산광역시,사상구,치매의료이용률,232612,3063,1.32
2017,부산광역시,기장군,치매의료이용률,159340,2436,1.53
2017,대구광역시,전체,치매의료이용률,2455650,35092,1.43
2017,대구광역시,중구,치매의료이용률,78196,1553,1.99
2017,대구광역시,동구,치매의료이용률,340225,6081,1.79
2017,대구광역시,서구,치매의료이용률,198020,3457,1.75
2017,대구광역시,남구,치매의료이용률,153163,2908,1.9
2017,대구광역시,북구,치매의료이용률,436150,5618,1.29
2017,대구광역시,수성구,치매의료이용률,436749,6067,1.39
2017,대구광역시,달서구,치매의료이용률,591031,6651,1.13
2017,대구광역시,달성군,치매의료이용률,222116,2757,1.24
2017,인천광역시,전체,치매의료이용률,2954372,32470,1.1
2017,인천광역시,중구,치매의료이용률,116629,1452,1.24
2017,인천광역시,동구,치매의료이용률,70511,1201,1.7
2017,인천광역시,남구,치매의료이용률,417736,5137,1.23
2017,인천광역시,연수구,치매의료이용률,332365,2893,0.87
2017,인천광역시,남동구,치매의료이용률,535220,5242,0.98
2017,인천광역시,부평구,치매의료이용률,551101,6104,1.11
2017,인천광역시,계양구,치매의료이용률,328359,3319,1.01
2017,인천광역시,서구,치매의료이용률,516765,4872,0.94
2017,인천광역시,강화군,치매의료이용률,67360,1792,2.66
2017,인천광역시,옹진군,치매의료이용률,18326,458,2.5
2017,광주광역시,전체,치매의료이용률,1460996,21303,1.46
2017,광주광역시,동구,치매의료이용률,93942,2273,2.42
2017,광주광역시,서구,치매의료이용률,306969,4379,1.43
2017,광주광역시,남구,치매의료이용률,217190,3757,1.73
2017,광주광역시,북구,치매의료이용률,438089,6299,1.44
2017,광주광역시,광산구,치매의료이용률,404806,4595,1.14
2017,대전광역시,전체,치매의료이용률,1495835,19346,1.29
2017,대전광역시,동구,치매의료이용률,232694,3891,1.67
2017,대전광역시,중구,치매의료이용률,249631,4106,1.64
2017,대전광역시,서구,치매의료이용률,485625,5602,1.15
2017,대전광역시,유성구,치매의료이용률,335941,3081,0.92
2017,대전광역시,대덕구,치매의료이용률,191944,2666,1.39
2017,울산광역시,전체,치매의료이용률,1186428,11677,0.98
2017,울산광역시,중구,치매의료이용률,242935,2797,1.15
2017,울산광역시,남구,치매의료이용률,342726,2791,0.81
2017,울산광역시,동구,치매의료이용률,177210,1495,0.84
2017,울산광역시,북구,치매의료이용률,197479,1577,0.8
2017,울산광역시,울주군,치매의료이용률,226078,3017,1.33
2017,세종특별자치시,전체,치매의료이용률,240794,3062,1.27
2017,세종특별자치시,세종시,치매의료이용률,240794,3062,1.27
2017,경기도,전체,치매의료이용률,12837898,139424,1.09
2017,경기도,수원시 장안구,치매의료이용률,298574,3329,1.11
2017,경기도,수원시 권선구,치매의료이용률,363506,3210,0.88
2017,경기도,수원시 팔달구,치매의료이용률,210569,2346,1.11
2017,경기도,수원시 영통구,치매의료이용률,343420,2003,0.58
2017,경기도,성남시 수정구,치매의료이용률,237228,2865,1.21
2017,경기도,성남시 중원구,치매의료이용률,237251,2934,1.24
2017,경기도,성남시 분당구,치매의료이용률,499183,5000,1
2017,경기도,의정부시,치매의료이용률,429793,5779,1.34
2017,경기도,안양시 만안구,치매의료이용률,252804,2776,1.1
2017,경기도,안양시 동안구,치매의료이용률,342349,2899,0.85
2017,경기도,부천시,치매의료이용률,864400,9864,1.14
2017,경기도,광명시,치매의료이용률,342387,3929,1.15
2017,경기도,평택시,치매의료이용률,469534,5265,1.12
2017,경기도,동두천시,치매의료이용률,93307,1689,1.81
2017,경기도,안산시 상록구,치매의료이용률,382889,3790,0.99
2017,경기도,안산시 단원구,치매의료이용률,349586,2805,0.8
2017,경기도,고양시 덕양구,치매의료이용률,438583,5311,1.21
2017,경기도,고양시 일산동구,치매의료이용률,292285,3468,1.19
2017,경기도,고양시 일산서구,치매의료이용률,300629,3276,1.09
2017,경기도,과천시,치매의료이용률,62090,867,1.4
2017,경기도,구리시,치매의료이용률,192303,1949,1.01
2017,경기도,남양주시,치매의료이용률,658666,7261,1.1
2017,경기도,오산시,치매의료이용률,216718,2001,0.92
2017,경기도,시흥시,치매의료이용률,432192,3904,0.9
2017,경기도,군포시,치매의료이용률,289815,2936,1.01
2017,경기도,의왕시,치매의료이용률,155989,1601,1.03
2017,경기도,하남시,치매의료이용률,209849,2052,0.98
2017,경기도,용인시 처인구,치매의료이용률,228345,2749,1.2
2017,경기도,용인시 기흥구,치매의료이용률,417401,3548,0.85
2017,경기도,용인시 수지구,치매의료이용률,345611,2888,0.84
2017,경기도,파주시,치매의료이용률,425147,5766,1.36
2017,경기도,이천시,치매의료이용률,208319,2369,1.14
2017,경기도,안성시,치매의료이용률,190204,2647,1.39
2017,경기도,김포시,치매의료이용률,375769,3485,0.93
2017,경기도,화성시,치매의료이용률,669854,5306,0.79
2017,경기도,광주시,치매의료이용률,336195,3242,0.96
2017,경기도,양주시,치매의료이용률,201575,2623,1.3
2017,경기도,포천시,치매의료이용률,154751,2415,1.56
2017,경기도,여주시,치매의료이용률,111980,1996,1.78
2017,경기도,연천군,치매의료이용률,39372,1187,3.01
2017,경기도,가평군,치매의료이용률,59505,1576,2.65
2017,경기도,양평군,치매의료이용률,107971,2518,2.33
2017,강원도,전체,치매의료이용률,1468559,25761,1.75
2017,강원도,춘천시,치매의료이용률,270060,4521,1.67
2017,강원도,원주시,치매의료이용률,328555,3872,1.18
2017,강원도,강릉시,치매의료이용률,208382,3405,1.63
2017,강원도,동해시,치매의료이용률,86412,1691,1.96
2017,강원도,태백시,치매의료이용률,45681,903,1.98
2017,강원도,속초시,치매의료이용률,77178,1094,1.42
2017,강원도,삼척시,치매의료이용률,67721,1639,2.42
2017,강원도,홍천군,치매의료이용률,64648,1410,2.18
2017,강원도,횡성군,치매의료이용률,44854,996,2.22
2017,강원도,영월군,치매의료이용률,39082,1095,2.8
2017,강원도,평창군,치매의료이용률,42833,789,1.84
